Name: CCTV-1, URL: http://121.227.243.195:7766/rtp/239.49.1.1:6000$组播源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://218.3.138.25:1111/tsfile/live/1000_1.m3u8$订阅源, Date: None, Delay: 426 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-1, URL: http://115.171.216.225:4000/udp/225.1.8.1:8008$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://61.156.228.12:8154/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 568 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-1, URL: http://60.7.56.33:4000/udp/239.253.92.83:8012$订阅源, Date: None, Delay: 505 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://61.136.172.236:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 411 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-1, URL: http://114.243.111.3:8821/rtp/239.3.1.129:8008$组播源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9948&tk=2894ccdba8fc$订阅源, Date: None, Delay: 232 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://183.185.105.197:8082/rtp/226.0.2.153:9136$组播源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://221.2.148.205:8154/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 586 ms, Speed: 0.06 M/s, Resolution: None
Name: CCTV-1, URL: http://cc-ynbit-wszhibo.ifengli.com:2000/live/cctv-1hd/2500.m3u8?innersid=15654890039634427536$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://dd.ddzb.fun/php/migu.php?id=cctv1$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://171.213.196.134:8088/udp/239.93.0.148:5140$订阅源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://111.14.181.15:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 904 ms, Speed: 0.18 M/s, Resolution: None
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8867&tk=2894ccdba8fc$订阅源, Date: None, Delay: 232 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://175.150.152.34:9020/rtp/232.0.0.27:1234$组播源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3707&tk=2894ccdba8fc$订阅源, Date: None, Delay: 232 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://114.254.94.146:2222/rtp/239.3.1.129:8008$组播源, Date: None, Delay: None ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-1, URL: http://123.138.22.30:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 577 ms, Speed: 0.12 M/s, Resolution: None
Name: CCTV-1, URL: http://218.89.240.144:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 478 ms, Speed: 0.02 M/s, Resolution: None
